"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_party","rsp_polscale","rsp_polside","rsp_polint","rsp_para_phone","exp_version","exp_post","exp_type","prs_n","prs_discuss","prs_friends","prs_gender","prs_language","prs_party","prs_polknow","prs_popularity","prs_religion","prs_shr_angle","prs_shr_party","prs_shr_theme","prs_post","prs_party_match","prs_shr_party_match","prs_party_like","prs_shr_party_like"
1005047,4,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",2,"Left",3,"Did not use smart phone","Both",2,"Share",2,"Seldom or never",NA,"Male","Writes bad norwegian","Agrarian Party (C)","A little knowledge","Many shares posts","Christianity","Mostly agree","Red Party (FL)","The economy and tax policies",1,"Preferes different parties","Did not mostly mention prefered party",4,4
1011230,2,"30-59 yrs","Male","Lower or intermediate",NA,6,"Centre",3,"Did not use smart phone","Both",1,"Read",2,"Often",NA,"Female","Writes bad norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","Christianity","Equally agree and disagree","Agrarian Party (C)","Gay rights",0,NA,NA,NA,NA
1003532,5,"60 yrs and above","Male","Higher","Liberal Party (C)",7,"Right",4,"Used smart phone","Both",2,"Read",2,"Sometimes","Close friends","Male","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge",NA,"Islam","Mostly disagree","Conservative Party (CR)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",3,4
1009506,6,"60 yrs and above","Female","Higher","Conservative Party (CR)",6,"Centre",3,"Used smart phone","Both",2,"Share",2,NA,"Met (through work or school)","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Few shares posts","Islam","Mostly agree","Socialist Left Party (L)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",2,3
1011242,1,"18-29 yrs","Female","Lower or intermediate","Socialist Left Party (L)",4,"Left",5,"Did not use smart phone","Both",1,"Share",2,"Often","Close friends","Female","Writes good norwegian",NA,"A lot of knowledge","Few shares posts","Islam","Equally agree and disagree","Christian Democrats (C)","The economy and tax policies",0,NA,"Did not mostly mention prefered party",NA,NA
1002124,5,"60 yrs and above","Female",NA,"Progress Party (FR)",10,"Right",3,"Did not use smart phone","Both",2,"Share",2,"Seldom or never","Close friends","Female","Writes good norwegian","Green Party (C)","A lot of knowledge","Few shares posts","Christianity","Equally agree and disagree",NA,"Crime and punishment",1,"Preferes different parties",NA,1,NA
1004957,5,"60 yrs and above","Female","Higher","Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Close friends","Male","Writes bad norwegian","Liberal Party (C)","A lot of knowledge",NA,"None","Mostly disagree","Labour Party (CL)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",1,5
1011247,5,"60 yrs and above","Male","Lower or intermediate","Labour Party (CL)",5,"Left",5,"Did not use smart phone","Both",2,"Share",2,"Often","Close friends","Male","Writes good norwegian","Labour Party (CL)","A lot of knowledge",NA,"Islam","Mostly agree","Agrarian Party (C)","The economy and tax policies",1,"Preferes the same party","Did not mostly mention prefered party",NA,NA
1011251,5,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",6,"Centre",4,"Used smart phone","Both",1,"Read",2,"Often","Close friends","Male","Writes bad norwegian",NA,"A little knowledge","Many shares posts","None","Mostly agree","Green Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1011252,2,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",3,"Did not use smart phone","Both",2,"Share",2,"Seldom or never","Met (have common friends)","Female","Writes good norwegian",NA,"A little knowledge","Few shares posts","Christianity","Mostly agree","Agrarian Party (C)","The economy and tax policies",1,NA,"Did not mostly mention prefered party",NA,NA
1011257,4,"30-59 yrs","Female",NA,"Conservative Party (CR)",8,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Agrarian Party (C)","A little knowledge",NA,"None","Equally agree and disagree","Socialist Left Party (L)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011259,4,"30-59 yrs","Female","Higher","Labour Party (CL)",3,"Left",5,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (through work or school)","Male","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","None","Mostly disagree",NA,"Crime and punishment",1,"Preferes the same party",NA,NA,NA
1010286,5,"30-59 yrs","Female","Higher","Christian Democratcs (C)",8,"Right",3,"Did not use smart phone","Both",1,"Read",2,"Often","Close friends","Female","Writes good norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","Christianity","Mostly agree","Conservative Party (CR)",NA,0,"Preferes different parties","Did not mostly mention prefered party",1,5
1002960,6,"60 yrs and above","Female","Higher","Agrarian Party (C)",4,"Left",3,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Many shares posts",NA,"Equally agree and disagree","Christian Democrats (C)","EU and european politics",0,"Preferes different parties","Did not mostly mention prefered party",6,6
1011296,2,"18-29 yrs","Female","Higher","Progress Party (FR)",6,"Centre",3,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Christianity","Equally agree and disagree","Liberal Party (C)","Gay rights",1,NA,"Did not mostly mention prefered party",NA,NA
1011297,5,"30-59 yrs","Male","Higher",NA,3,"Left",4,"Did not use smart phone","Both",2,"Read",2,"Often","Met (through work or school)","Male","Writes bad norwegian","Christian Democrats (C)","A little knowledge",NA,"Islam","Mostly agree","Conservative Party (CR)","EU and european politics",1,NA,NA,NA,NA
1015179,2,"30-59 yrs","Female","Higher","Labour Party (CL)",4,"Left",3,"Used smart phone","Both",1,"Share",2,"Sometimes","Met (through work or school)","Female","Writes good norwegian","Green Party (C)","A little knowledge","Many shares posts","Islam",NA,"Green Party (C)","EU and european politics",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011304,4,"30-59 yrs","Female","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Close friends","Male",NA,"Red Party (FL)","A lot of knowledge","Many shares posts","None","Equally agree and disagree","Green Party (C)","EU and european politics",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1001209,1,"18-29 yrs","Female","Lower or intermediate","Agrarian Party (C)",6,"Centre",3,"Used smart phone","Both",1,"Read",2,"Sometimes","Close friends","Male","Writes bad norwegian","Progress Party (FR)","A little knowledge","Few shares posts","None","Equally agree and disagree","Labour Party (CL)",NA,0,"Preferes different parties","Did not mostly mention prefered party",5,2
1011316,6,"60 yrs and above","Male","Higher","Progress Party (FR)",9,"Right",4,"Did not use smart phone","Both",2,"Share",2,"Often","Close friends","Female","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge","Many shares posts","Christianity","Equally agree and disagree","Christian Democrats (C)",NA,1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011322,2,"30-59 yrs","Female","Lower or intermediate","Progress Party (FR)",9,"Right",3,"Did not use smart phone","Both",1,"Read",2,"Often","Met (have common friends)","Female","Writes good norwegian","Labour Party (CL)","A lot of knowledge","Few shares posts","Christianity","Equally agree and disagree","Conservative Party (CR)",NA,0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011325,5,"60 yrs and above","Male","Higher","Conservative Party (CR)",6,"Centre",3,"Did not use smart phone","Both",1,"Read",2,"Seldom or never","Close friends","Female","Writes bad norwegian",NA,"A lot of knowledge","Few shares posts","None","Mostly agree","Progress Party (FR)","Immigration",0,NA,"Did not mostly mention prefered party",NA,NA
1011330,4,"30-59 yrs","Male","Higher",NA,7,"Right",4,"Did not use smart phone","Both",1,"Read",2,"Often","Close friends","Male","Writes bad norwegian","Christian Democrats (C)","A little knowledge","Many shares posts","Christianity","Mostly agree",NA,"Immigration",0,NA,NA,NA,NA
1001377,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Female","Writes bad norwegian","Green Party (C)","A lot of knowledge",NA,"None","Equally agree and disagree","Agrarian Party (C)","The economy and tax policies",1,"Preferes different parties","Did not mostly mention prefered party",2,2
1011333,1,"18-29 yrs","Male","Lower or intermediate","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Mostly agree","Christian Democrats (C)","EU and european politics",0,NA,"Did not mostly mention prefered party",NA,NA
1011337,4,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",8,"Right",3,"Did not use smart phone","Both",2,"Share",2,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Liberal Party (C)",NA,"Many shares posts","Christianity","Equally agree and disagree","Socialist Left Party (L)","EU and european politics",1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1000703,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",3,"Used smart phone","Both",2,"Read",2,NA,"Met (have common friends)","Male","Writes bad norwegian","Progress Party (FR)","A lot of knowledge","Few shares posts","Christianity","Mostly agree","Labour Party (CL)","The economy and tax policies",1,"Preferes different parties","Mostly mentioned preferred party",1,7
1006704,5,"30-59 yrs","Male","Lower or intermediate","Progress Party (FR)",11,"Right",5,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Close friends","Male","Writes bad norwegian","Red Party (FL)","A little knowledge","Few shares posts",NA,"Equally agree and disagree","Liberal Party (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",2,1
1011339,3,"30-59 yrs","Male","Lower or intermediate","Labour Party (CL)",5,"Left",4,"Used smart phone","Both",2,"Share",2,"Seldom or never","Close friends","Female","Writes good norwegian","Liberal Party (C)","A little knowledge","Few shares posts","Islam","Mostly agree",NA,"Gay rights",1,"Preferes different parties",NA,NA,NA
1011340,5,"60 yrs and above","Male","Higher","Agrarian Party (C)",5,"Left",5,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Green Party (C)","A little knowledge",NA,"Christianity","Mostly disagree","Agrarian Party (C)","Gay rights",0,"Preferes different parties","Mostly mentioned preferred party",NA,NA
1009119,6,"60 yrs and above","Female","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Both",2,"Share",2,"Often","Met (have common friends)","Female","Writes bad norwegian","Liberal Party (C)",NA,"Few shares posts","None","Equally agree and disagree","Liberal Party (C)","EU and european politics",1,"Preferes different parties","Did not mostly mention prefered party",1,1
1011351,2,"18-29 yrs","Female","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Both",1,"Read",2,"Sometimes",NA,"Female","Writes good norwegian","Red Party (FL)","A little knowledge","Many shares posts","Islam","Equally agree and disagree","Socialist Left Party (L)","Gay rights",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011356,3,"30-59 yrs","Male","Higher","Red Party (FL)",2,"Left",5,"Did not use smart phone","Both",1,"Read",2,NA,"Close friends","Male","Writes bad norwegian","Progress Party (FR)","A little knowledge","Many shares posts","Christianity","Mostly disagree","Socialist Left Party (L)","Gay rights",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011361,4,"30-59 yrs","Male","Lower or intermediate","Progress Party (FR)",9,"Right",5,"Did not use smart phone","Both",1,"Share",2,"Often","Met (through work or school)","Female",NA,"Green Party (C)","A lot of knowledge","Many shares posts","None","Equally agree and disagree","Red Party (FL)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011368,6,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",6,"Centre",3,"Did not use smart phone","Both",1,"Share",2,"Often","Met (through work or school)","Male","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Mostly disagree","Liberal Party (C)","Gay rights",0,NA,"Did not mostly mention prefered party",NA,NA
1011376,2,"30-59 yrs","Male","Higher","Labour Party (CL)",7,"Right",3,"Did not use smart phone","Both",1,"Read",2,"Often","Met (through work or school)",NA,"Writes bad norwegian","Socialist Left Party (L)","A little knowledge","Many shares posts","Christianity","Equally agree and disagree","Progress Party (FR)","Gay rights",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011379,5,"60 yrs and above","Male","Lower or intermediate","Labour Party (CL)",3,"Left",3,"Used smart phone","Both",2,"Share",2,"Seldom or never","Close friends","Male","Writes bad norwegian","Socialist Left Party (L)","A lot of knowledge","Few shares posts","Christianity",NA,"Liberal Party (C)","EU and european politics",1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011383,3,"30-59 yrs","Female","Higher","Conservative Party (CR)",11,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Close friends","Female","Writes good norwegian","Christian Democrats (C)","A little knowledge","Few shares posts","Christianity","Mostly disagree","Agrarian Party (C)",NA,0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011389,2,"18-29 yrs","Male","Higher",NA,1,"Left",5,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Male","Writes good norwegian",NA,"A lot of knowledge","Many shares posts","None","Mostly agree","Socialist Left Party (L)","Crime and punishment",1,NA,NA,NA,NA
1005887,4,"30-59 yrs","Female","Lower or intermediate",NA,6,"Centre",3,"Did not use smart phone","Both",1,"Read",2,NA,"Close friends","Male","Writes bad norwegian","Red Party (FL)","A little knowledge","Many shares posts","Islam","Mostly disagree","Liberal Party (C)","Gay rights",0,NA,NA,1,1
1004386,2,"18-29 yrs","Female","Higher","Conservative Party (CR)",10,"Right",4,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Close friends","Male",NA,"Agrarian Party (C)","A little knowledge","Few shares posts","Christianity","Mostly disagree","Labour Party (CL)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",4,3
1011406,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",10,"Right",3,"Did not use smart phone","Both",1,"Share",2,NA,"Met (through work or school)","Male","Writes good norwegian","Liberal Party (C)","A lot of knowledge","Few shares posts","Christianity","Mostly disagree","Green Party (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1011407,5,"60 yrs and above","Female","Higher","Christian Democratcs (C)",8,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Met (have common friends)","Male","Writes bad norwegian","Labour Party (CL)","A little knowledge","Many shares posts","None","Mostly agree",NA,"Immigration",0,"Preferes different parties",NA,NA,NA
1011411,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Both",1,"Share",2,"Often","Met (have common friends)","Female","Writes bad norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Equally agree and disagree","Liberal Party (C)","Crime and punishment",0,NA,"Did not mostly mention prefered party",NA,NA
1011417,3,"30-59 yrs","Male","Higher","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Both",2,"Share",2,"Often","Met (through work or school)","Male","Writes bad norwegian","Christian Democrats (C)","A little knowledge","Many shares posts","None","Mostly disagree","Labour Party (CL)",NA,1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1000781,4,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Both",2,"Share",2,"Often","Met (have common friends)","Male","Writes bad norwegian","Conservative Party (CR)","A little knowledge",NA,"Christianity","Mostly agree","Liberal Party (C)","Immigration",1,"Preferes the same party","Did not mostly mention prefered party",6,3
1001473,1,"18-29 yrs","Female",NA,"Socialist Left Party (L)",2,"Left",4,"Did not use smart phone","Both",1,"Read",2,"Often","Met (through work or school)","Female","Writes good norwegian","Liberal Party (C)","A lot of knowledge","Many shares posts",NA,"Equally agree and disagree","Liberal Party (C)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",4,4
1000054,6,"60 yrs and above","Female","Higher",NA,5,"Left",5,"Did not use smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Liberal Party (C)","A lot of knowledge","Many shares posts","Christianity",NA,"Green Party (C)","Gay rights",1,NA,NA,4,5
1009412,1,"18-29 yrs","Female","Lower or intermediate","Labour Party (CL)",2,"Left",5,"Used smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)","Female","Writes bad norwegian","Liberal Party (C)","A lot of knowledge",NA,"None","Mostly agree","Liberal Party (C)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",4,4
1008227,4,"30-59 yrs","Male","Higher","Labour Party (CL)",4,"Left",3,"Did not use smart phone","Both",2,"Read",2,"Often","Met (have common friends)","Male","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","None","Equally agree and disagree",NA,"Crime and punishment",1,"Preferes the same party",NA,6,NA
1008381,2,"30-59 yrs","Male","Higher","Conservative Party (CR)",8,"Right",5,"Did not use smart phone","Both",2,"Read",2,NA,"Met (through work or school)","Female","Writes bad norwegian","Agrarian Party (C)","A lot of knowledge","Many shares posts","None","Mostly agree","Red Party (FL)","EU and european politics",1,"Preferes different parties","Did not mostly mention prefered party",2,2
1011422,5,"30-59 yrs","Female","Lower or intermediate","Agrarian Party (C)",5,"Left",3,"Did not use smart phone","Both",2,"Share",2,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Socialist Left Party (L)","A little knowledge","Few shares posts","None","Mostly disagree","Christian Democrats (C)",NA,1,"Preferes different parties","Did not mostly mention prefered party",NA,NA
1007814,4,"30-59 yrs","Female","Higher","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (through work or school)","Female","Writes good norwegian","Red Party (FL)","A lot of knowledge","Many shares posts",NA,"Mostly agree","Liberal Party (C)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",1,4
1000630,3,"30-59 yrs","Male","Higher","Agrarian Party (C)",7,"Right",4,"Did not use smart phone","Both",1,"Read",2,"Often","Met (through work or school)","Male","Writes good norwegian","Agrarian Party (C)","A lot of knowledge","Many shares posts","Christianity","Mostly disagree",NA,"Gay rights",0,"Preferes the same party",NA,6,NA
1008330,6,"60 yrs and above","Female","Higher","Socialist Left Party (L)",4,"Left",4,"Did not use smart phone","Both",2,"Share",2,"Often","Close friends","Female",NA,"Agrarian Party (C)","A lot of knowledge","Many shares posts","Christianity","Mostly agree","Christian Democrats (C)","Crime and punishment",1,"Preferes different parties","Did not mostly mention prefered party",5,5
1009260,2,"30-59 yrs","Male","Lower or intermediate","Red Party (FL)",1,"Left",5,"Used smart phone","Both",2,"Read",2,"Often","Close friends","Female",NA,"Green Party (C)","A little knowledge","Few shares posts","Christianity","Equally agree and disagree","Conservative Party (CR)","Crime and punishment",1,"Preferes different parties","Did not mostly mention prefered party",6,2
1007617,3,"30-59 yrs","Female","Higher","Labour Party (CL)",5,"Left",4,"Used smart phone","Both",2,"Share",2,"Often","Close friends",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Few shares posts","None","Mostly disagree","Green Party (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",3,5
1011426,5,"30-59 yrs","Female","Lower or intermediate","Labour Party (CL)",7,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Close friends","Male","Writes good norwegian",NA,"A lot of knowledge","Few shares posts","Christianity","Mostly disagree","Socialist Left Party (L)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,NA
1011427,6,"60 yrs and above","Male",NA,"Conservative Party (CR)",9,"Right",4,"Did not use smart phone","Both",1,"Share",2,NA,"Met (through work or school)","Male","Writes bad norwegian","Progress Party (FR)","A little knowledge","Many shares posts","Islam","Mostly disagree","Conservative Party (CR)","The economy and tax policies",0,"Preferes different parties","Mostly mentioned preferred party",NA,NA
1008004,1,"18-29 yrs","Female","Lower or intermediate","Red Party (FL)",3,"Left",3,"Used smart phone","Both",2,"Share",2,"Sometimes","Close friends","Female","Writes good norwegian","Green Party (C)","A lot of knowledge",NA,"None","Equally agree and disagree","Labour Party (CL)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",4,4
1002842,6,"60 yrs and above","Female","Lower or intermediate","Conservative Party (CR)",10,"Right",3,"Did not use smart phone","Both",1,"Share",2,NA,"Close friends","Female","Writes bad norwegian","Green Party (C)","A lot of knowledge","Many shares posts","Christianity","Mostly agree","Liberal Party (C)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",3,4
1003250,3,"30-59 yrs","Female","Higher","Conservative Party (CR)",9,"Right",3,"Used smart phone","Both",1,"Share",2,"Often","Met (have common friends)","Female",NA,"Agrarian Party (C)","A lot of knowledge","Many shares posts","Islam","Mostly disagree","Green Party (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",2,4
1004258,6,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Met (have common friends)","Female",NA,"Liberal Party (C)","A little knowledge","Many shares posts","Christianity","Mostly disagree","Red Party (FL)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",NA,1
1004969,1,"18-29 yrs","Male","Lower or intermediate","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Both",1,"Read",2,NA,"Met (have common friends)","Female","Writes good norwegian","Agrarian Party (C)","A little knowledge","Many shares posts","None","Mostly disagree","Socialist Left Party (L)","The economy and tax policies",0,"Preferes different parties","Did not mostly mention prefered party",4,2
1000728,2,"30-59 yrs","Male","Lower or intermediate","Progress Party (FR)",9,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Often","Met (have common friends)",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Few shares posts","Islam","Equally agree and disagree","Agrarian Party (C)","EU and european politics",0,"Preferes different parties","Did not mostly mention prefered party",4,3
1006771,6,"60 yrs and above","Female","Higher","Conservative Party (CR)",7,"Right",4,"Did not use smart phone","Both",2,"Read",2,"Often","Met (have common friends)","Male","Writes bad norwegian","Socialist Left Party (L)","A lot of knowledge",NA,"Christianity","Mostly disagree","Agrarian Party (C)","Immigration",1,"Preferes different parties","Did not mostly mention prefered party",4,4
1002714,3,"30-59 yrs","Male","Higher","Progress Party (FR)",7,"Right",4,"Used smart phone","Both",2,"Read",2,"Seldom or never","Met (through work or school)",NA,"Writes good norwegian","Socialist Left Party (L)","A little knowledge","Few shares posts","Christianity","Mostly disagree","Christian Democrats (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",3,3
1008987,7,"60 yrs and above","Male","Lower or intermediate","Conservative Party (CR)",6,"Centre",4,"Used smart phone","Both",1,"Read",2,"Sometimes","Met (have common friends)","Male",NA,"Green Party (C)","A little knowledge","Many shares posts","Christianity","Mostly disagree","Progress Party (FR)","Crime and punishment",0,"Preferes different parties","Did not mostly mention prefered party",3,5
1000855,5,"30-59 yrs","Male","Lower or intermediate","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Seldom or never","Close friends",NA,"Writes bad norwegian","Conservative Party (CR)","A lot of knowledge","Many shares posts","Christianity","Mostly disagree","Red Party (FL)","EU and european politics",0,"Preferes the same party","Did not mostly mention prefered party",4,3
1006575,6,"60 yrs and above","Male","Higher","Labour Party (CL)",4,"Left",5,"Used smart phone","Both",2,"Read",2,"Sometimes","Met (have common friends)","Male","Writes good norwegian","Christian Democrats (C)","A little knowledge",NA,"Christianity","Equally agree and disagree","Labour Party (CL)","Gay rights",1,"Preferes different parties","Mostly mentioned preferred party",3,5
1008515,6,"60 yrs and above","Male",NA,"Labour Party (CL)",6,"Centre",4,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (have common friends)",NA,"Writes good norwegian","Agrarian Party (C)","A little knowledge","Few shares posts","Christianity","Mostly agree","Green Party (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",3,1
1002847,6,"60 yrs and above","Female","Higher","Conservative Party (CR)",6,"Centre",2,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (through work or school)","Male","Writes good norwegian","Liberal Party (C)","A lot of knowledge","Few shares posts",NA,"Mostly agree","Christian Democrats (C)","Gay rights",1,"Preferes different parties","Did not mostly mention prefered party",4,5
1007642,6,"60 yrs and above","Female","Higher","Labour Party (CL)",5,"Left",4,"Did not use smart phone","Both",2,"Share",2,"Sometimes","Close friends","Female","Writes bad norwegian","Conservative Party (CR)","A little knowledge","Few shares posts",NA,"Equally agree and disagree","Christian Democrats (C)","Crime and punishment",1,"Preferes different parties","Did not mostly mention prefered party",5,5
1011440,2,"30-59 yrs","Female","Higher","Conservative Party (CR)",8,"Right",4,"Did not use smart phone","Both",1,"Read",2,"Often","Met (have common friends)","Male","Writes bad norwegian","Conservative Party (CR)","A lot of knowledge","Few shares posts","Islam",NA,"Agrarian Party (C)","Gay rights",0,"Preferes the same party","Did not mostly mention prefered party",NA,NA
1010673,4,"30-59 yrs","Male","Higher","Conservative Party (CR)",9,"Right",3,"Did not use smart phone","Both",1,"Share",2,"Sometimes","Met (have common friends)","Male",NA,"Conservative Party (CR)","A little knowledge","Few shares posts","Christianity","Equally agree and disagree","Liberal Party (C)","Immigration",0,"Preferes the same party","Did not mostly mention prefered party",6,4
1006209,3,"30-59 yrs","Male","Lower or intermediate","Agrarian Party (C)",6,"Centre",4,"Used smart phone","Both",2,"Share",2,"Often","Met (through work or school)","Female","Writes bad norwegian","Labour Party (CL)","A little knowledge","Few shares posts","Christianity",NA,"Green Party (C)","Crime and punishment",1,"Preferes different parties","Did not mostly mention prefered party",5,1
1008589,4,"30-59 yrs","Female","Higher","Progress Party (FR)",11,"Right",3,"Used smart phone","Both",1,"Read",2,NA,"Close friends","Male","Writes bad norwegian","Labour Party (CL)","A lot of knowledge","Many shares posts","Islam","Mostly agree","Red Party (FL)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",5,3
1011448,1,"18-29 yrs","Female","Higher","Conservative Party (CR)",7,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (have common friends)","Male","Writes good norwegian","Progress Party (FR)","A lot of knowledge","Many shares posts",NA,"Equally agree and disagree","Conservative Party (CR)","Crime and punishment",1,"Preferes different parties","Mostly mentioned preferred party",NA,NA
1007681,4,"30-59 yrs","Male","Higher","Liberal Party (C)",7,"Right",3,"Did not use smart phone","Both",2,"Read",2,"Seldom or never","Met (have common friends)","Female","Writes good norwegian",NA,"A lot of knowledge","Many shares posts","Islam","Mostly agree","Progress Party (FR)","EU and european politics",1,NA,"Did not mostly mention prefered party",NA,1
1001913,1,"18-29 yrs","Male","Lower or intermediate","Liberal Party (C)",9,"Right",4,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Met (through work or school)","Male","Writes bad norwegian","Labour Party (CL)",NA,"Many shares posts","Islam","Equally agree and disagree","Christian Democrats (C)","Immigration",0,"Preferes different parties","Did not mostly mention prefered party",3,3
1008535,4,"30-59 yrs","Female","Lower or intermediate","Liberal Party (C)",5,"Left",1,"Did not use smart phone","Both",2,"Share",2,"Often","Met (through work or school)",NA,"Writes good norwegian","Liberal Party (C)","A little knowledge","Many shares posts","Islam","Equally agree and disagree","Labour Party (CL)","Gay rights",1,"Preferes the same party","Did not mostly mention prefered party",5,5
1001417,6,"60 yrs and above","Female","Higher","Red Party (FL)",4,"Left",5,"Did not use smart phone","Both",1,"Read",2,"Sometimes","Met (have common friends)","Male","Writes bad norwegian","Green Party (C)","A little knowledge","Many shares posts","Islam","Mostly agree","Red Party (FL)",NA,0,"Preferes different parties","Mostly mentioned preferred party",5,7
